ID,Timestamp,Datetime (UTC),Open,high,low,Close,RSI,Overnight
946,1540490400,25-Oct-18 18:00," 1,229.31 "," 1,232.31 "," 1,228.07 "," 1,231.97 ",53.69156644,1
947,1540504800,25-Oct-18 22:00," 1,231.81 "," 1,233.10 "," 1,230.02 "," 1,231.65 ",53.08817058,0
948,1540519200,26-Oct-18 02:00," 1,231.73 "," 1,232.95 "," 1,231.09 "," 1,232.20 ",54.28126351,0
949,1540533600,26-Oct-18 06:00," 1,232.20 "," 1,238.55 "," 1,231.11 "," 1,236.69 ",61.15775185,0
950,1540548000,26-Oct-18 10:00," 1,236.69 "," 1,237.27 "," 1,232.00 "," 1,234.38 ",56.34478,0
951,1540562400,26-Oct-18 14:00," 1,234.36 "," 1,243.39 "," 1,231.85 "," 1,233.90 ",55.23419601,0
952,1540576800,26-Oct-18 18:00," 1,233.91 "," 1,235.94 "," 1,232.93 "," 1,233.55 ",53.3567005,1
953,1540764000,28-Oct-18 22:00," 1,233.49 "," 1,235.34 "," 1,231.80 "," 1,234.90 ",56.67441652,0
954,1540778400,29-Oct-18 02:00," 1,234.91 "," 1,235.33 "," 1,232.35 "," 1,233.68 ",54.02255719,0
955,1540792800,29-Oct-18 06:00," 1,233.68 "," 1,233.74 "," 1,227.65 "," 1,228.59 ",44.44916413,0
956,1540807200,29-Oct-18 10:00," 1,228.59 "," 1,231.93 "," 1,228.59 "," 1,229.81 ",47.16948687,0
957,1540821600,29-Oct-18 14:00," 1,229.88 "," 1,231.78 "," 1,224.31 "," 1,226.51 ",42.02413218,0
958,1540836000,29-Oct-18 18:00," 1,226.52 "," 1,230.68 "," 1,226.48 "," 1,229.25 ",46.8911961,1
959,1540850400,29-Oct-18 22:00," 1,229.95 "," 1,230.56 "," 1,226.39 "," 1,227.44 ",44.30830375,0
960,1540864800,30-Oct-18 02:00," 1,227.44 "," 1,228.78 "," 1,226.33 "," 1,226.42 ",42.77375067,0
961,1540879200,30-Oct-18 06:00," 1,226.40 "," 1,228.72 "," 1,222.50 "," 1,222.91 ",38.00979739,0
962,1540893600,30-Oct-18 10:00," 1,222.89 "," 1,226.49 "," 1,219.86 "," 1,224.50 ",41.07903385,0
963,1540908000,30-Oct-18 14:00," 1,224.58 "," 1,226.51 "," 1,222.31 "," 1,222.79 ",38.82755408,0
964,1540922400,30-Oct-18 18:00," 1,222.78 "," 1,224.02 "," 1,222.33 "," 1,222.94 ",38.83431068,1
965,1540936800,30-Oct-18 22:00," 1,222.85 "," 1,223.25 "," 1,219.67 "," 1,220.25 ",35.28879701,0
966,1540951200,31-Oct-18 02:00," 1,220.24 "," 1,221.03 "," 1,215.40 "," 1,217.75 ",32.02566587,0
967,1540965600,31-Oct-18 06:00," 1,217.76 "," 1,218.67 "," 1,214.70 "," 1,216.06 ",30.26942822,0
968,1540980000,31-Oct-18 10:00," 1,216.05 "," 1,218.71 "," 1,211.91 "," 1,212.59 ",26.58545166,0
969,1540994400,31-Oct-18 14:00," 1,212.60 "," 1,217.28 "," 1,212.30 "," 1,213.24 ",28.50908036,0
970,1541008800,31-Oct-18 18:00," 1,213.25 "," 1,216.78 "," 1,213.18 "," 1,214.52 ",31.53164444,1
971,1541023200,31-Oct-18 22:00," 1,214.57 "," 1,218.03 "," 1,214.57 "," 1,217.43 ",38.67554973,0
972,1541037600,01-Nov-18 02:00," 1,217.42 "," 1,218.70 "," 1,216.53 "," 1,217.80 ",39.57319083,0
973,1541052000,01-Nov-18 06:00," 1,217.80 "," 1,226.74 "," 1,217.75 "," 1,224.21 ",52.37440585,0
974,1541066400,01-Nov-18 10:00," 1,224.20 "," 1,231.06 "," 1,222.39 "," 1,229.36 ",59.21634992,0
975,1541080800,01-Nov-18 14:00," 1,229.45 "," 1,237.32 "," 1,229.11 "," 1,234.14 ",64.56416078,0
976,1541095200,01-Nov-18 18:00," 1,234.13 "," 1,234.75 "," 1,232.61 "," 1,233.32 ",62.92485067,1
977,1541109600,01-Nov-18 22:00," 1,233.27 "," 1,234.38 "," 1,231.33 "," 1,232.03 ",60.69930089,0
978,1541124000,02-Nov-18 02:00," 1,232.04 "," 1,234.41 "," 1,231.11 "," 1,233.84 ",62.89132026,0
979,1541138400,02-Nov-18 06:00," 1,233.84 "," 1,236.35 "," 1,230.87 "," 1,235.74 ",65.13433308,0
980,1541152800,02-Nov-18 10:00," 1,235.74 "," 1,236.38 "," 1,229.67 "," 1,233.50 ",60.28884847,0
981,1541167200,02-Nov-18 14:00," 1,233.50 "," 1,236.37 "," 1,230.35 "," 1,232.07 ",57.85635676,0
982,1541181600,02-Nov-18 18:00," 1,232.07 "," 1,233.48 "," 1,231.63 "," 1,232.89 ",58.76628577,1
983,1541372400,04-Nov-18 23:00," 1,232.58 "," 1,235.12 "," 1,231.70 "," 1,231.78 ",56.80649226,0
984,1541386800,05-Nov-18 03:00," 1,231.77 "," 1,232.70 "," 1,230.76 "," 1,230.84 ",54.88477987,0
985,1541401200,05-Nov-18 07:00," 1,230.85 "," 1,234.34 "," 1,230.57 "," 1,231.98 ",56.66977431,0
986,1541415600,05-Nov-18 11:00," 1,231.96 "," 1,232.63 "," 1,226.82 "," 1,231.70 ",56.10330748,0
987,1541430000,05-Nov-18 15:00," 1,231.62 "," 1,233.24 "," 1,228.78 "," 1,230.86 ",54.07747588,0
988,1541444400,05-Nov-18 19:00," 1,230.87 "," 1,231.71 "," 1,229.01 "," 1,231.35 ",55.04203356,1
989,1541458800,05-Nov-18 23:00," 1,231.38 "," 1,231.74 "," 1,229.72 "," 1,230.26 ",52.39516778,0
990,1541473200,06-Nov-18 03:00," 1,230.26 "," 1,231.13 "," 1,228.65 "," 1,230.29 ",52.57843854,0
991,1541487600,06-Nov-18 07:00," 1,230.31 "," 1,235.85 "," 1,229.57 "," 1,235.36 ",62.27864335,0
992,1541502000,06-Nov-18 11:00," 1,235.36 "," 1,235.88 "," 1,229.72 "," 1,230.94 ",52.32674061,0
993,1541516400,06-Nov-18 15:00," 1,230.94 "," 1,231.39 "," 1,223.44 "," 1,225.72 ",42.92005139,0
994,1541530800,06-Nov-18 19:00," 1,225.72 "," 1,227.25 "," 1,225.61 "," 1,226.97 ",45.10177513,1
995,1541545200,06-Nov-18 23:00," 1,227.01 "," 1,232.12 "," 1,222.95 "," 1,226.95 ",45.75567463,0
996,1541559600,07-Nov-18 03:00," 1,226.96 "," 1,230.38 "," 1,225.97 "," 1,228.18 ",48.28766481,0
997,1541574000,07-Nov-18 07:00," 1,228.18 "," 1,235.03 "," 1,227.71 "," 1,233.71 ",57.66380586,0
998,1541588400,07-Nov-18 11:00," 1,233.71 "," 1,236.35 "," 1,226.31 "," 1,228.45 ",48.48783269,0
999,1541602800,07-Nov-18 15:00," 1,228.45 "," 1,229.95 "," 1,225.79 "," 1,227.37 ",46.73503033,0
1000,1541617200,07-Nov-18 19:00," 1,227.37 "," 1,227.97 "," 1,225.23 "," 1,226.43 ",45.0415101,1
1001,1541631600,07-Nov-18 23:00," 1,226.13 "," 1,227.11 "," 1,224.11 "," 1,224.11 ",42.13832788,0
1002,1541646000,08-Nov-18 03:00," 1,224.11 "," 1,225.96 "," 1,222.75 "," 1,224.68 ",43.44685151,0
1003,1541660400,08-Nov-18 07:00," 1,224.69 "," 1,225.57 "," 1,221.32 "," 1,223.38 ",41.37833364,0
1004,1541674800,08-Nov-18 11:00," 1,223.38 "," 1,226.23 "," 1,220.08 "," 1,224.06 ",42.72299619,0
1005,1541689200,08-Nov-18 15:00," 1,224.07 "," 1,225.67 "," 1,222.67 "," 1,224.01 ",42.72299619,0
1006,1541703600,08-Nov-18 19:00," 1,224.01 "," 1,226.88 "," 1,220.89 "," 1,223.34 ",42.36237207,1
1007,1541718000,08-Nov-18 23:00," 1,223.26 "," 1,223.60 "," 1,219.61 "," 1,220.66 ",36.98334298,0
1008,1541732400,09-Nov-18 03:00," 1,220.66 "," 1,221.08 "," 1,217.83 "," 1,219.23 ",34.78349219,0
1009,1541746800,09-Nov-18 07:00," 1,219.23 "," 1,221.70 "," 1,218.00 "," 1,219.20 ",35.1204682,0
1010,1541761200,09-Nov-18 11:00," 1,219.19 "," 1,219.61 "," 1,209.24 "," 1,210.55 ",24.82792292,0
1011,1541775600,09-Nov-18 15:00," 1,210.54 "," 1,212.89 "," 1,206.71 "," 1,208.29 ",23.22116749,0
1012,1541790000,09-Nov-18 19:00," 1,208.33 "," 1,210.06 "," 1,207.86 "," 1,209.31 ",26.47355259,1
1013,1541977200,11-Nov-18 23:00," 1,209.57 "," 1,211.35 "," 1,208.91 "," 1,211.34 ",31.01687894,0
1014,1541991600,12-Nov-18 03:00," 1,211.35 "," 1,211.44 "," 1,205.83 "," 1,206.67 ",26.34179346,0
1015,1542006000,12-Nov-18 07:00," 1,206.71 "," 1,208.05 "," 1,203.87 "," 1,206.52 ",26.19973812,0
1016,1542020400,12-Nov-18 11:00," 1,206.51 "," 1,207.71 "," 1,203.70 "," 1,204.00 ",24.07615022,0
1017,1542034800,12-Nov-18 15:00," 1,204.00 "," 1,205.50 "," 1,201.81 "," 1,202.64 ",22.97520206,0
1018,1542049200,12-Nov-18 19:00," 1,202.65 "," 1,202.65 "," 1,200.24 "," 1,200.34 ",20.98718744,1
1019,1542063600,12-Nov-18 23:00," 1,200.29 "," 1,204.87 "," 1,200.12 "," 1,203.66 ",30.16744317,0
1020,1542078000,13-Nov-18 03:00," 1,203.68 "," 1,205.18 "," 1,202.16 "," 1,203.25 ",29.70135774,0
1021,1542092400,13-Nov-18 07:00," 1,203.25 "," 1,204.36 "," 1,196.25 "," 1,197.98 ",24.80511023,0
1022,1542106800,13-Nov-18 11:00," 1,197.98 "," 1,203.86 "," 1,197.53 "," 1,200.95 ",31.81701486,0
1023,1542121200,13-Nov-18 15:00," 1,200.94 "," 1,204.38 "," 1,198.95 "," 1,201.22 ",32.05756828,0
1024,1542135600,13-Nov-18 19:00," 1,201.20 "," 1,202.69 "," 1,199.62 "," 1,201.89 ",34.30404212,1
1025,1542150000,13-Nov-18 23:00," 1,201.17 "," 1,204.48 "," 1,201.17 "," 1,203.26 ",36.58492142,0
1026,1542164400,14-Nov-18 03:00," 1,203.27 "," 1,204.51 "," 1,201.49 "," 1,203.53 ",37.74869055,0
1027,1542178800,14-Nov-18 07:00," 1,203.53 "," 1,203.56 "," 1,197.64 "," 1,200.22 ",33.16108794,0
1028,1542193200,14-Nov-18 11:00," 1,200.22 "," 1,202.88 "," 1,198.49 "," 1,201.85 ",37.11183087,0
1029,1542207600,14-Nov-18 15:00," 1,201.86 "," 1,214.78 "," 1,200.67 "," 1,213.51 ",56.33621112,0
1030,1542222000,14-Nov-18 19:00," 1,213.53 "," 1,216.53 "," 1,209.68 "," 1,210.81 ",52.264287,1
1031,1542236400,14-Nov-18 23:00," 1,210.98 "," 1,211.85 "," 1,208.27 "," 1,210.17 ",51.65026229,0
1032,1542250800,15-Nov-18 03:00," 1,210.17 "," 1,213.64 "," 1,209.44 "," 1,213.53 ",55.98592552,0
1033,1542265200,15-Nov-18 07:00," 1,213.58 "," 1,216.41 "," 1,209.05 "," 1,210.86 ",51.96085986,0
1034,1542279600,15-Nov-18 11:00," 1,210.87 "," 1,215.84 "," 1,207.95 "," 1,212.07 ",53.48889152,0
1035,1542294000,15-Nov-18 15:00," 1,212.02 "," 1,215.64 "," 1,211.76 "," 1,212.07 ",53.4724343,0
1036,1542308400,15-Nov-18 19:00," 1,212.08 "," 1,215.09 "," 1,211.36 "," 1,213.09 ",55.18026499,1
1037,1542322800,15-Nov-18 23:00," 1,213.59 "," 1,216.78 "," 1,213.10 "," 1,214.62 ",57.38621859,0
1038,1542337200,16-Nov-18 03:00," 1,214.61 "," 1,215.82 "," 1,213.90 "," 1,215.56 ",58.57306363,0
1039,1542351600,16-Nov-18 07:00," 1,215.56 "," 1,218.29 "," 1,214.11 "," 1,216.56 ",60.11332131,0
1040,1542366000,16-Nov-18 11:00," 1,216.53 "," 1,225.26 "," 1,215.50 "," 1,223.02 ",67.98159846,0
1041,1542380400,16-Nov-18 15:00," 1,223.03 "," 1,223.68 "," 1,219.85 "," 1,221.75 ",65.28620685,0
1042,1542394800,16-Nov-18 19:00," 1,221.74 "," 1,222.33 "," 1,220.85 "," 1,221.44 ",64.09515876,1
1043,1542582000,18-Nov-18 23:00," 1,222.27 "," 1,223.55 "," 1,221.20 "," 1,221.30 ",64.21406205,0
1044,1542596400,19-Nov-18 03:00," 1,221.33 "," 1,221.71 "," 1,217.97 "," 1,219.16 ",59.48250251,0
1045,1542610800,19-Nov-18 07:00," 1,219.16 "," 1,223.05 "," 1,218.55 "," 1,221.89 ",63.33740906,0
1046,1542625200,19-Nov-18 11:00," 1,221.90 "," 1,222.51 "," 1,219.11 "," 1,221.73 ",62.7345804,0
1047,1542639600,19-Nov-18 15:00," 1,221.73 "," 1,225.29 "," 1,221.35 "," 1,223.99 ",65.94459494,0
1048,1542654000,19-Nov-18 19:00," 1,223.99 "," 1,224.56 "," 1,223.06 "," 1,223.96 ",65.82741261,1
1049,1542668400,19-Nov-18 23:00," 1,224.00 "," 1,224.47 "," 1,221.25 "," 1,221.93 ",60.56781267,0
1050,1542682800,20-Nov-18 03:00," 1,221.96 "," 1,224.07 "," 1,221.08 "," 1,223.48 ",62.98099391,0
1051,1542697200,20-Nov-18 07:00," 1,223.48 "," 1,225.98 "," 1,221.55 "," 1,223.08 ",61.55186578,0
1052,1542711600,20-Nov-18 11:00," 1,223.08 "," 1,228.71 "," 1,222.44 "," 1,224.81 ",64.60825136,0
1053,1542726000,20-Nov-18 15:00," 1,224.82 "," 1,224.87 "," 1,219.91 "," 1,221.23 ",55.51306127,0
1054,1542740400,20-Nov-18 19:00," 1,221.22 "," 1,222.33 "," 1,220.25 "," 1,221.56 ",55.96583675,1
1055,1542754800,20-Nov-18 23:00," 1,221.54 "," 1,222.32 "," 1,219.72 "," 1,221.30 ",55.81900216,0
1056,1542769200,21-Nov-18 03:00," 1,221.28 "," 1,222.73 "," 1,220.05 "," 1,222.29 ",57.93838089,0
1057,1542783600,21-Nov-18 07:00," 1,222.33 "," 1,225.42 "," 1,222.19 "," 1,222.71 ",58.59015212,0
1058,1542798000,21-Nov-18 11:00," 1,222.72 "," 1,227.46 "," 1,222.50 "," 1,225.78 ",64.04533957,0
1059,1542812400,21-Nov-18 15:00," 1,225.78 "," 1,230.04 "," 1,224.96 "," 1,227.00 ",66.25794811,0
1060,1542826800,21-Nov-18 19:00," 1,226.99 "," 1,227.24 "," 1,225.09 "," 1,225.89 ",62.36613439,1
1061,1542841200,21-Nov-18 23:00," 1,224.83 "," 1,227.37 "," 1,224.80 "," 1,227.07 ",64.70273184,0
1062,1542855600,22-Nov-18 03:00," 1,227.10 "," 1,228.27 "," 1,226.45 "," 1,227.22 ",64.63870256,0
1063,1542870000,22-Nov-18 07:00," 1,227.23 "," 1,229.06 "," 1,226.14 "," 1,228.02 ",66.26378525,0
1064,1542884400,22-Nov-18 11:00," 1,228.02 "," 1,228.94 "," 1,226.69 "," 1,227.83 ",65.92452079,0
1065,1542898800,22-Nov-18 15:00," 1,227.83 "," 1,227.92 "," 1,226.69 "," 1,227.30 ",62.16851163,0
1066,1542913200,22-Nov-18 19:00," 1,227.83 "," 1,227.92 "," 1,226.69 "," 1,227.30 ",62.07975754,1
1067,1542927600,22-Nov-18 23:00," 1,225.65 "," 1,228.18 "," 1,225.65 "," 1,227.73 ",63.58217698,0
1068,1542942000,23-Nov-18 03:00," 1,227.72 "," 1,228.52 "," 1,225.71 "," 1,226.03 ",57.83444226,0
1069,1542956400,23-Nov-18 07:00," 1,226.03 "," 1,226.21 "," 1,221.46 "," 1,222.13 ",45.86744157,0
1070,1542970800,23-Nov-18 11:00," 1,222.13 "," 1,225.30 "," 1,220.22 "," 1,223.78 ",50.77363688,0
1071,1542985200,23-Nov-18 15:00," 1,223.78 "," 1,224.04 "," 1,222.15 "," 1,222.71 ",48.33850511,1
1072,1543186800,25-Nov-18 23:00," 1,223.21 "," 1,224.87 "," 1,222.21 "," 1,222.83 ",48.32774597,0
1073,1543201200,26-Nov-18 03:00," 1,222.84 "," 1,226.00 "," 1,222.84 "," 1,225.06 ",54.1376647,0
1074,1543215600,26-Nov-18 07:00," 1,225.04 "," 1,228.03 "," 1,225.04 "," 1,226.17 ",57.15612979,0
1075,1543230000,26-Nov-18 11:00," 1,226.17 "," 1,226.54 "," 1,222.47 "," 1,223.22 ",48.82762769,0
1076,1543244400,26-Nov-18 15:00," 1,223.22 "," 1,224.31 "," 1,221.71 "," 1,222.90 ",47.82610867,0
1077,1543258800,26-Nov-18 19:00," 1,222.90 "," 1,223.16 "," 1,221.70 "," 1,222.23 ",46.13619606,1
1078,1543273200,26-Nov-18 23:00," 1,222.09 "," 1,223.29 "," 1,220.89 "," 1,221.77 ",45.1396792,0
1079,1543287600,27-Nov-18 03:00," 1,221.68 "," 1,222.73 "," 1,219.81 "," 1,220.75 ",42.45266798,0
1080,1543302000,27-Nov-18 07:00," 1,220.75 "," 1,224.94 "," 1,219.49 "," 1,223.94 ",51.81503562,0
1081,1543316400,27-Nov-18 11:00," 1,223.94 "," 1,225.23 "," 1,220.28 "," 1,220.59 ",43.5597634,0
1082,1543330800,27-Nov-18 15:00," 1,220.59 "," 1,221.43 "," 1,211.86 "," 1,213.98 ",32.73436977,0
1083,1543345200,27-Nov-18 19:00," 1,213.98 "," 1,215.13 "," 1,212.83 "," 1,214.76 ",34.93055053,1
1084,1543359600,27-Nov-18 23:00," 1,214.56 "," 1,215.31 "," 1,213.61 "," 1,215.27 ",36.06277931,0
1085,1543374000,28-Nov-18 03:00," 1,215.27 "," 1,215.38 "," 1,212.62 "," 1,214.18 ",34.6319378,0
1086,1543388400,28-Nov-18 07:00," 1,214.18 "," 1,214.28 "," 1,212.37 "," 1,213.52 ",33.36972222,0
1087,1543402800,28-Nov-18 11:00," 1,213.52 "," 1,215.51 "," 1,211.13 "," 1,212.44 ",31.53595726,0
1088,1543417200,28-Nov-18 15:00," 1,212.44 "," 1,226.52 "," 1,211.82 "," 1,221.20 ",52.46380169,0
1089,1543431600,28-Nov-18 19:00," 1,221.21 "," 1,222.71 "," 1,220.07 "," 1,220.78 ",51.96367336,1
1090,1543446000,28-Nov-18 23:00," 1,220.98 "," 1,223.87 "," 1,220.47 "," 1,223.64 ",56.48412661,0
1091,1543460400,29-Nov-18 03:00," 1,223.64 "," 1,225.94 "," 1,223.27 "," 1,225.29 ",59.19752489,0
1092,1543474800,29-Nov-18 07:00," 1,225.29 "," 1,227.31 "," 1,225.03 "," 1,225.32 ",58.99180034,0
1093,1543489200,29-Nov-18 11:00," 1,225.33 "," 1,228.26 "," 1,224.24 "," 1,226.96 ",61.70531889,0
1094,1543503600,29-Nov-18 15:00," 1,226.96 "," 1,228.96 "," 1,222.67 "," 1,223.54 ",54.15475517,0
1095,1543518000,29-Nov-18 19:00," 1,223.54 "," 1,225.45 "," 1,222.24 "," 1,224.28 ",55.02578994,1
1096,1543532400,29-Nov-18 23:00," 1,224.09 "," 1,225.20 "," 1,223.40 "," 1,225.04 ",56.71920949,0
1097,1543546800,30-Nov-18 03:00," 1,225.04 "," 1,225.54 "," 1,223.94 "," 1,224.28 ",54.73654619,0
1098,1543561200,30-Nov-18 07:00," 1,224.28 "," 1,224.85 "," 1,220.77 "," 1,222.00 ",49.84083319,0
1099,1543575600,30-Nov-18 11:00," 1,222.00 "," 1,223.04 "," 1,216.64 "," 1,217.06 ",40.92459016,0
1100,1543590000,30-Nov-18 15:00," 1,217.07 "," 1,223.03 "," 1,216.77 "," 1,220.77 ",48.15138968,0
1101,1543604400,30-Nov-18 19:00," 1,220.77 "," 1,222.44 "," 1,220.43 "," 1,222.15 ",50.84394849,1
1102,1543791600,02-Dec-18 23:00," 1,221.95 "," 1,224.80 "," 1,219.52 "," 1,224.15 ",54.41894819,0
1103,1543806000,03-Dec-18 03:00," 1,224.15 "," 1,227.73 "," 1,223.78 "," 1,226.88 ",58.61808774,0
1104,1543820400,03-Dec-18 07:00," 1,226.90 "," 1,232.25 "," 1,226.86 "," 1,230.08 ",62.94273545,0
1105,1543834800,03-Dec-18 11:00," 1,230.08 "," 1,234.91 "," 1,227.82 "," 1,233.33 ",66.72111549,0
1106,1543849200,03-Dec-18 15:00," 1,233.33 "," 1,234.77 "," 1,230.49 "," 1,232.14 ",64.00132707,0
1107,1543863600,03-Dec-18 19:00," 1,232.15 "," 1,232.16 "," 1,229.97 "," 1,230.72 ",60.55008476,1
1108,1543878000,03-Dec-18 23:00," 1,230.26 "," 1,235.57 "," 1,230.20 "," 1,235.18 ",66.2560464,0
1109,1543892400,04-Dec-18 03:00," 1,235.17 "," 1,238.33 "," 1,234.55 "," 1,237.25 ",68.49805218,0
1110,1543906800,04-Dec-18 07:00," 1,237.25 "," 1,241.12 "," 1,236.09 "," 1,239.37 ",70.48011194,0
1111,1543921200,04-Dec-18 11:00," 1,239.35 "," 1,241.90 "," 1,237.65 "," 1,240.76 ",71.80143719,0
1112,1543935600,04-Dec-18 15:00," 1,240.74 "," 1,241.35 "," 1,236.67 "," 1,238.60 ",66.77630995,0
1113,1543950000,04-Dec-18 19:00," 1,238.59 "," 1,239.01 "," 1,236.66 "," 1,238.41 ",66.13315422,1
1114,1543964400,04-Dec-18 23:00," 1,238.85 "," 1,239.21 "," 1,234.98 "," 1,235.02 ",58.87099169,0
1115,1543978800,05-Dec-18 03:00," 1,235.00 "," 1,235.95 "," 1,234.08 "," 1,235.76 ",59.93803175,0
1116,1543993200,05-Dec-18 07:00," 1,235.76 "," 1,236.81 "," 1,233.27 "," 1,236.17 ",60.61297447,0
1117,1544007600,05-Dec-18 11:00," 1,236.17 "," 1,238.67 "," 1,235.81 "," 1,236.95 ",61.88480714,0
1118,1544022000,05-Dec-18 15:00," 1,236.95 "," 1,239.01 "," 1,235.47 "," 1,236.50 ",60.50208087,0
1119,1544036400,05-Dec-18 19:00," 1,236.50 "," 1,237.96 "," 1,235.98 "," 1,237.10 ",61.45296564,1
1120,1544050800,05-Dec-18 23:00," 1,237.58 "," 1,240.76 "," 1,237.01 "," 1,239.17 ",64.90855881,0
1121,1544065200,06-Dec-18 03:00," 1,239.18 "," 1,240.21 "," 1,235.99 "," 1,236.09 ",56.94750329,0
1122,1544079600,06-Dec-18 07:00," 1,236.10 "," 1,237.75 "," 1,234.72 "," 1,236.16 ",57.0380078,0
1123,1544094000,06-Dec-18 11:00," 1,236.16 "," 1,244.29 "," 1,235.32 "," 1,243.90 ",68.31970658,0
1124,1544108400,06-Dec-18 15:00," 1,243.75 "," 1,244.01 "," 1,237.01 "," 1,237.68 ",55.83605854,0
1125,1544122800,06-Dec-18 19:00," 1,237.67 "," 1,238.99 "," 1,236.56 "," 1,237.83 ",55.31613703,1
1126,1544137200,06-Dec-18 23:00," 1,237.19 "," 1,239.61 "," 1,237.14 "," 1,238.96 ",57.42905153,0
1127,1544151600,07-Dec-18 03:00," 1,238.96 "," 1,240.57 "," 1,238.59 "," 1,239.58 ",58.3665157,0
1128,1544166000,07-Dec-18 07:00," 1,239.56 "," 1,241.37 "," 1,237.95 "," 1,240.97 ",60.32089267,0
1129,1544180400,07-Dec-18 11:00," 1,240.97 "," 1,246.06 "," 1,239.55 "," 1,243.58 ",64.03772317,0
1130,1544194800,07-Dec-18 15:00," 1,243.55 "," 1,248.52 "," 1,243.12 "," 1,248.33 ",69.2810787,0
1131,1544209200,07-Dec-18 19:00," 1,248.34 "," 1,250.00 "," 1,247.76 "," 1,248.52 ",68.96803028,1
1132,1544396400,09-Dec-18 23:00," 1,249.56 "," 1,250.88 "," 1,247.62 "," 1,249.35 ",70.19801162,0
1133,1544410800,10-Dec-18 03:00," 1,249.35 "," 1,250.00 "," 1,248.15 "," 1,248.30 ",67.68972306,0
1134,1544425200,10-Dec-18 07:00," 1,248.24 "," 1,248.83 "," 1,245.90 "," 1,246.48 ",63.23443282,0
1135,1544439600,10-Dec-18 11:00," 1,246.48 "," 1,247.77 "," 1,243.42 "," 1,246.45 ",62.99888955,0
1136,1544454000,10-Dec-18 15:00," 1,246.44 "," 1,247.02 "," 1,242.54 "," 1,242.86 ",54.64210815,0
1137,1544468400,10-Dec-18 19:00," 1,242.85 "," 1,244.86 "," 1,241.56 "," 1,244.37 ",56.98424109,1
1138,1544482800,10-Dec-18 23:00," 1,244.00 "," 1,246.03 "," 1,243.58 "," 1,245.39 ",58.90890431,0
1139,1544497200,11-Dec-18 03:00," 1,245.40 "," 1,247.30 "," 1,245.18 "," 1,246.02 ",59.89567543,0
1140,1544511600,11-Dec-18 07:00," 1,246.03 "," 1,249.48 "," 1,245.95 "," 1,247.77 ",62.89591989,0
1141,1544526000,11-Dec-18 11:00," 1,247.78 "," 1,248.71 "," 1,244.10 "," 1,245.39 ",57.16144898,0
1142,1544540400,11-Dec-18 15:00," 1,245.38 "," 1,245.59 "," 1,241.30 "," 1,243.10 ",52.10257466,0
1143,1544554800,11-Dec-18 19:00," 1,243.10 "," 1,243.22 "," 1,241.00 "," 1,242.92 ",51.86717348,1
1144,1544569200,11-Dec-18 23:00," 1,242.91 "," 1,246.09 "," 1,242.82 "," 1,244.86 ",54.99270585,0
1145,1544583600,12-Dec-18 03:00," 1,244.86 "," 1,245.49 "," 1,242.76 "," 1,243.13 ",51.50559568,0
1146,1544598000,12-Dec-18 07:00," 1,243.11 "," 1,245.01 "," 1,241.97 "," 1,244.49 ",54.22045351,0
1147,1544612400,12-Dec-18 11:00," 1,244.49 "," 1,246.45 "," 1,243.01 "," 1,245.86 ",57.11173921,0
1148,1544626800,12-Dec-18 15:00," 1,245.92 "," 1,247.11 "," 1,243.84 "," 1,244.52 ",53.95421323,0
1149,1544641200,12-Dec-18 19:00," 1,244.50 "," 1,246.08 "," 1,243.81 "," 1,245.32 ",55.30367382,1
1150,1544655600,12-Dec-18 23:00," 1,245.61 "," 1,246.67 "," 1,243.91 "," 1,244.45 ",53.34298923,0
1151,1544670000,13-Dec-18 03:00," 1,244.45 "," 1,246.10 "," 1,244.09 "," 1,245.78 ",56.07124982,0
1152,1544684400,13-Dec-18 07:00," 1,245.82 "," 1,246.69 "," 1,241.10 "," 1,241.57 ",46.02264563,0
1153,1544698800,13-Dec-18 11:00," 1,241.57 "," 1,244.15 "," 1,240.10 "," 1,242.63 ",48.72695731,0
1154,1544713200,13-Dec-18 15:00," 1,242.62 "," 1,243.94 "," 1,240.76 "," 1,242.95 ",49.21054553,0
1155,1544727600,13-Dec-18 19:00," 1,242.95 "," 1,243.15 "," 1,241.59 "," 1,241.80 ",46.19733577,1
1156,1544742000,13-Dec-18 23:00," 1,241.67 "," 1,243.02 "," 1,241.58 "," 1,242.34 ",48.32007482,0
1157,1544756400,14-Dec-18 03:00," 1,242.33 "," 1,242.38 "," 1,239.48 "," 1,239.99 ",43.12005271,0
1158,1544770800,14-Dec-18 07:00," 1,239.98 "," 1,240.63 "," 1,237.37 "," 1,238.86 ",40.60075488,0
1159,1544785200,14-Dec-18 11:00," 1,238.86 "," 1,239.12 "," 1,232.88 "," 1,234.89 ",33.83617651,0
1160,1544799600,14-Dec-18 15:00," 1,234.89 "," 1,240.30 "," 1,234.72 "," 1,238.80 ",43.6843446,0
1161,1544814000,14-Dec-18 19:00," 1,238.78 "," 1,239.32 "," 1,237.50 "," 1,238.32 ",42.66038935,1
1162,1545001200,16-Dec-18 23:00," 1,238.88 "," 1,239.03 "," 1,235.76 "," 1,237.86 ",42.26149735,0
1163,1545015600,17-Dec-18 03:00," 1,237.89 "," 1,238.07 "," 1,236.39 "," 1,237.51 ",41.54161448,0
1164,1545030000,17-Dec-18 07:00," 1,237.52 "," 1,240.08 "," 1,237.32 "," 1,239.73 ",47.19641248,0
